,ESP_heatwaves,ESP_inflation_consumer_price,MAR_heatwaves,MAR_inflation_consumer_price,DZA_heatwaves,DZA_inflation_consumer_price,ISR_heatwaves,ISR_inflation_consumer_price,PRT_heatwaves,PRT_inflation_consumer_price,TUN_heatwaves,TUN_inflation_consumer_price,CYP_heatwaves,CYP_inflation_consumer_price,GRC_heatwaves,GRC_inflation_consumer_price,ITA_heatwaves,ITA_inflation_consumer_price,MLT_heatwaves,MLT_inflation_consumer_price,TUR_heatwaves,TUR_inflation_consumer_price,FRA_heatwaves,FRA_inflation_consumer_price,BGR_heatwaves,BGR_inflation_consumer_price,HRV_heatwaves,HRV_inflation_consumer_price,SVN_heatwaves,SVN_inflation_consumer_price,HUN_heatwaves,HUN_inflation_consumer_price,CHE_heatwaves,CHE_inflation_consumer_price,AUT_heatwaves,AUT_inflation_consumer_price,IRL_heatwaves,IRL_inflation_consumer_price,GBR_heatwaves,GBR_inflation_consumer_price,DEU_heatwaves,DEU_inflation_consumer_price,POL_heatwaves,POL_inflation_consumer_price,BEL_heatwaves,BEL_inflation_consumer_price,LUX_heatwaves,LUX_inflation_consumer_price,NLD_heatwaves,NLD_inflation_consumer_price,ISL_heatwaves,ISL_inflation_consumer_price,DNK_heatwaves,DNK_inflation_consumer_price,SWE_heatwaves,SWE_inflation_consumer_price,NOR_heatwaves,NOR_inflation_consumer_price,FIN_heatwaves,FIN_inflation_consumer_price
2002,9.507164001464844,3.065765372,7.119658946990967,2.7956196689999997,7.427660942077637,1.418301923,8.014190673828125,5.741469816,8.480464935302734,3.6003465830000003,8.215299606323242,2.7210328489999998,8.215288162231445,2.801155052,11.669787406921387,3.6293589460000004,13.42769718170166,2.465323192,8.594594955444336,2.188490481,11.409696578979492,44.96412095,10.28750991821289,1.9234122869999999,9.81240463256836,5.810143657,12.455824851989746,1.671784374,10.161337852478027,7.4807777070000006,6.5695390701293945,5.265448216,8.947016716003418,0.642708442,8.502459526062012,1.810359539,8.218262672424316,4.614733277,8.866323471069336,1.520402459,9.141111373901367,1.420805605,8.250592231750488,1.90528215,7.156853675842285,1.645214362,5.48935079574585,2.074086136,6.871782302856445,3.287531047,12.445261001586914,5.197022302,8.96123218536377,2.424436612,10.675040245056152,2.158482136,9.13875961303711,1.286725284,9.484615325927734,1.5712201280000002
2003,9.562273025512695,3.0392336839999996,7.465755462646484,1.167733675,7.8194732666015625,4.268953958,8.20582103729248,0.7239631809999999,8.466154098510742,3.218990907,8.172289848327637,2.712592475,8.493462562561035,4.139065387,12.161125183105469,3.530651885,13.912725448608398,2.672555528,8.638408660888672,1.303837774,11.936671257019043,21.60243845,10.365555763244629,2.098472191,10.434976577758789,2.348641696,12.715039253234863,1.7673378080000002,10.484148025512695,5.544164218,6.706022262573242,4.6610169489999995,9.037775993347168,0.638298911,8.629413604736328,1.355556733,7.9954915046691895,3.49048968,9.048996925354004,1.376500385,9.189634323120117,1.0342277659999999,8.376992225646973,0.6827013759999999,6.995734214782715,1.588964,5.395519733428955,2.049840306,6.723536491394043,2.09199839,12.551971435546875,2.0556632980000002,9.108813285827637,2.075078206,10.956172943115234,1.9256553490000001,9.43268871307373,2.487825535,9.698342323303223,0.877440386
2004,10.218854904174805,3.03920165,7.877137660980225,1.4934440340000001,8.075927734375,3.961800303,8.435417175292969,-0.41071978600000003,8.804357528686523,2.365362041,8.586504936218262,3.63228005,8.922927856445312,2.286217068,12.89001750946045,2.898848959,14.521059036254883,2.206736614,9.034814834594727,2.790828481,12.66872787475586,8.598261681,10.991857528686523,2.142089646,10.749715805053711,6.147130742000001,13.304692268371582,2.0553967909999997,10.942477226257324,3.592975942,6.795024871826172,6.744346796,9.754241943359375,0.8028826179999999,9.304078102111816,2.06120354,8.188410758972168,2.199628507,8.94066333770752,1.390397567,9.077330589294434,1.665733409,8.260223388671875,3.3826468189999996,6.9198737144470215,2.097283112,5.4975409507751465,2.225679164,6.734625816345215,1.263647392,12.682827949523926,3.158193243,9.087869644165039,1.154356931,10.87283992767334,0.373659829,9.966670989990234,0.454498502,9.684974670410156,0.187120559
2005,10.758672714233398,3.368453988,8.564616203308105,0.98264166,8.368423461914062,1.382446567,8.549840927124023,1.309413342,9.25578784942627,2.277163949,8.534088134765625,2.017786414,9.258763313293457,2.560161323,13.24288272857666,3.54507354,15.033184051513672,1.985292985,9.223306655883789,3.007966525,13.015534400939941,8.179160368,11.443501472473145,1.745869364,11.290351867675781,5.038838071,13.605403900146484,3.317178244,11.406248092651367,2.451501323,7.06995153427124,3.561517114,10.40487003326416,1.1719511440000001,9.9454345703125,2.2991388219999997,8.376410484313965,2.429691984,8.932660102844238,2.08913649,8.856232643127441,1.5469096519999999,8.249175071716309,2.183798724,7.030777454376221,2.781432637,5.868068218231201,2.487696652,6.772088527679443,1.688130179,13.054444313049316,3.987047828,9.094971656799316,1.817814583,10.885515213012695,0.453170853,10.441798210144043,1.532133676,9.799858093261719,0.62387445
2006,11.122406959533691,3.5153749110000003,8.962644577026367,3.28476167,8.808135032653809,2.311499185,8.493860244750977,2.1168328919999997,9.40342903137207,3.1076654589999997,8.587540626525879,3.225253374,9.296982765197754,2.30468733,13.282177925109863,3.19594393,15.579939842224121,2.09084391,9.358896255493164,2.773780065,13.143854141235352,9.597242123,11.868865966796875,1.675124496,11.60163688659668,7.261594627999999,13.971803665161133,3.189825915,11.8685302734375,2.457924442,7.096470832824707,3.930326038,10.90857982635498,1.059525055,10.169363021850586,1.4415469619999999,8.226786613464355,3.931639895,8.992846488952637,2.455661664,9.042452812194824,1.5774282590000002,8.459627151489258,1.284693944,7.2823357582092285,1.791207701,5.920158386230469,2.666314946,6.992514610290527,1.101501065,13.125616073608398,6.687079061,9.35401439666748,1.924221385,11.070658683776855,1.360214686,10.72596263885498,2.329349808,9.974279403686523,1.5666638069999999
2007,11.640715599060059,2.787030473,9.392338752746582,2.042085127,9.0820951461792,3.678995747,8.535490989685059,0.468407415,9.540541648864746,2.453965281,8.873432159423828,2.966944325,9.454265594482422,2.372651837,13.610011100769043,2.895001475,16.014440536499023,1.829741122,9.62191390991211,1.249219238,13.461017608642578,8.75618091,12.226930618286133,1.48799806,11.962323188781738,8.40253419,14.331210136413574,2.8992827560000003,12.112202644348145,3.657495633,6.993956565856934,7.958745165,11.175626754760742,0.7323366309999999,10.327463150024414,2.168555998,8.071396827697754,4.897115643999999,8.909402847290039,2.386561508,9.107709884643555,2.298341797,8.637882232666016,2.458743124,7.075435161590576,1.8230563000000002,5.839494228363037,2.312458618,6.8263139724731445,1.6138585980000002,12.962206840515137,5.051557365,9.26206111907959,1.6932658619999998,11.298201560974121,2.212168834,11.25145435333252,0.712589074,10.304673194885254,2.5106656519999997
2008,12.248180389404297,4.075660763999999,9.654337882995605,3.714843115,9.146632194519043,4.858590628,8.7771577835083,4.592798333,9.766800880432129,2.588506577,9.096592903137207,4.345028076,9.775984764099121,4.669008419,13.876954078674316,4.152797447,16.691720962524414,3.347832584,9.798221588134766,4.258621719,13.862733840942383,10.44412838,12.78570556640625,2.8128619489999998,12.461787223815918,12.348719599999999,14.921863555908203,6.076968387999999,12.636219024658203,5.647423806,7.070140361785889,6.042512539,11.494234085083008,2.42604804,10.655817985534668,3.21595023,8.029296875,4.060304951,9.009293556213379,3.521408563,9.097208023071289,2.628381749,8.731056213378906,4.164971935,7.118343830108643,4.489444205,5.992847442626953,3.40187963,6.874137878417969,2.486501983,13.309035301208496,12.69439428,9.345284461975098,3.4162679430000003,11.681743621826172,3.4370491060000004,11.936145782470703,3.753930818,10.856549263000488,4.065953554
2009,12.58447551727295,-0.287996835,10.256361961364746,0.9718629990000001,9.636545181274414,5.737060361,9.024913787841797,3.328907436,10.100446701049805,-0.835530022,9.41476821899414,3.6649033060000002,10.186639785766602,0.326276652,14.45730209350586,1.210084518,17.439043045043945,0.774768131,10.270059585571289,2.084327461,14.380562782287598,6.250976631,13.185016632080078,0.087620478,12.898399353027344,2.7532022389999997,15.297959327697754,2.378528459,13.122946739196777,0.8392622470000001,7.154177188873291,4.211711712,11.796907424926758,-0.480467934,10.948859214782715,0.50630835,8.321856498718262,-4.4781033919999995,9.317956924438477,1.961731736,9.669023513793945,0.31273763,9.319406509399414,3.795392425,7.164942264556885,-0.053145674000000004,5.970516681671143,0.368041998,6.883429050445557,1.18977687,13.789726257324219,12.00312985,9.933181762695312,1.30470991,12.651703834533691,-0.494460544,12.716740608215332,2.197385869,11.719430923461914,-9.170000000000001e-07
2010,12.749398231506348,1.79988133,10.723610877990723,0.9935574009999999,10.366086959838867,3.911061955,9.097854614257812,2.7076640660000004,10.42749309539795,1.4025728990000002,9.878056526184082,3.3389796360000004,10.666193962097168,2.430040841,15.091379165649414,4.712972862,17.960851669311523,1.5255160209999998,10.42339038848877,1.515635136,15.10573959350586,8.566444206,13.417737007141113,1.5311227040000002,13.377317428588867,2.438990605,15.409067153930664,1.030555053,13.442228317260742,1.801170221,7.370804786682129,4.855557957,12.173154830932617,0.688233449,11.283960342407227,1.81353628,8.481893539428711,-0.9220958290000001,9.623886108398438,2.492654725,10.018856048583984,1.103809161,9.709931373596191,2.580693703,7.361216068267822,2.189299204,5.971708297729492,2.273679116,7.032732009887695,1.275305696,14.655232429504395,5.396731132,10.41857624053955,2.31092437,13.210436820983887,1.157988027,13.322212219238281,2.418906395,12.281475067138672,1.184135232
2011,12.919292449951172,3.196146412,11.239411354064941,0.90692491,11.359212875366211,4.524211505,9.746779441833496,3.467381591,10.376240730285645,3.6530110039999997,10.692720413208008,3.24002842,11.396079063415527,3.289449396,16.179471969604492,3.329864062,18.268529891967773,2.7806327289999997,10.747442245483398,2.962985282,16.036571502685547,6.471879671,13.750972747802734,2.111597952,14.26905345916748,4.219903466,15.730196952819824,2.272727273,13.804200172424316,1.802851719,7.688358783721924,3.9299209889999998,12.746910095214844,0.231336577,11.669464111328125,3.2865819739999997,8.825723648071289,2.557188832,9.653714179992676,3.8561124469999997,10.358248710632324,2.075174525,9.925704002380371,4.239401496,7.764848232269287,3.532082107,6.217235088348389,3.4106834110000004,7.360313892364502,2.3410701780000003,15.478601455688477,4.001026643,10.759944915771484,2.758682261,13.499701499938965,2.961150738,13.39278507232666,1.284951588,12.634475708007812,3.416807543
2012,13.648259162902832,2.446000185,11.681879997253418,1.287122401,11.680991172790527,8.891450911,9.917329788208008,1.68422871,10.82561206817627,2.773338541,10.85306167602539,4.611844322,11.753803253173828,2.3890541,16.719301223754883,1.5015279609999999,18.74323844909668,3.041363332,10.898576736450195,2.375820578,16.688377380371094,8.891569965,14.209249496459961,1.9541953159999998,14.875889778137207,2.9545682980000003,16.047988891601562,3.412073491,14.171810150146484,2.59741386,7.8812479972839355,5.652145171,13.272911071777344,-0.692545842,12.468439102172852,2.485673529,9.281209945678711,1.696208973,9.900965690612793,2.573234797,10.456719398498535,2.008490922,10.089518547058105,3.560371517,7.930625915527344,2.8396634339999998,6.58278226852417,2.662841655,7.366265773773193,2.455547653,15.843456268310547,5.185899888,10.872644424438477,2.397914857,14.114361763000488,0.8883775070000001,13.502314567565918,0.6968641109999999,13.215510368347168,2.808336226
2013,14.215225219726562,1.4085462919999998,12.331543922424316,1.880654667,12.06013298034668,3.25423911,10.263466835021973,1.5713921690000001,11.130640029907227,0.274416667,11.139058113098145,5.316235313,12.348143577575684,-0.399357676,17.49688720703125,-0.922168807,19.723876953125,1.219993423,11.596290588378906,1.180284364,17.43612289428711,7.493090305,14.830015182495117,0.8637154979999999,15.508454322814941,0.8900935409999999,16.81460189819336,2.2165820640000002,14.86679458618164,1.7692008590000001,8.262621879577637,1.73319985,13.803018569946289,-0.217308518,12.819109916687012,2.000158912,9.192826271057129,0.508714869,9.831319808959961,2.291666667,10.66943359375,1.50472098,10.343791961669922,0.991982606,7.983822345733643,1.11309594,6.730474472045898,1.734039635,7.407932281494141,2.5068985269999997,16.258508682250977,3.872279237,11.114798545837402,0.78907178,14.582235336303711,-0.04429297,14.035409927368164,2.120486204,13.881278038024902,1.4782861569999999
2014,14.891273498535156,-0.150870313,12.712471961975098,0.442310054,12.553657531738281,2.9169269210000004,10.590604782104492,0.485030942,11.131744384765625,-0.278153367,11.478425979614258,4.625550995,12.71075439453125,-1.3549888540000001,18.03471565246582,-1.311210501,20.304950714111328,0.24104743,12.352295875549316,0.310306472,18.065149307250977,8.854572714,15.686430931091309,0.507758823,16.10702133178711,-1.418183803,17.532611846923828,-0.21519616,15.427392959594727,0.199343827,8.59063720703125,-0.22756627100000001,14.06002426147461,-0.01322916,13.102585792541504,1.605804145,9.51548957824707,0.18254231699999998,10.182330131530762,1.4511201630000001,11.371358871459961,0.9067979490000001,10.945701599121094,0.053821312999999996,8.309577941894531,0.34000283299999995,7.042235374450684,0.628543985,7.795301914215088,0.97603508,17.210891723632812,2.044614815,11.708547592163086,0.56402054,15.151521682739258,-0.17963849399999998,14.495670318603516,2.0417028669999997,14.705632209777832,1.041196212
2015,15.257340431213379,-0.5004613210000001,13.098165512084961,1.5579071130000002,13.211993217468262,4.784447007,10.747506141662598,-0.632490013,11.206915855407715,0.487938624,11.970403671264648,4.437371273,12.838150978088379,-2.096997691,18.621105194091797,-1.736036796,20.76390266418457,0.0387904,12.666003227233887,1.1005482640000002,18.384695053100586,7.670853648,16.032556533813477,0.037514381,16.478864669799805,-0.10463326099999999,17.865671157836914,-0.464499005,15.884234428405762,-0.525552286,8.94645881652832,-0.06164468,14.374801635742188,-1.1439006440000001,13.422736167907715,0.8965653159999999,9.702110290527344,-0.289879079,10.190531730651855,0.36804684200000004,11.662381172180176,0.51442054,11.17920970916748,-0.8741258740000001,8.51350212097168,0.561429153,7.183830261230469,0.474743161,7.991962432861328,0.6002481470000001,17.272062301635742,1.633055582,12.073613166809082,0.45203415399999997,15.495940208435059,-0.046784745,14.911306381225586,2.171136654,15.317306518554688,-0.20792884
2016,15.22167682647705,-0.20267174100000002,13.491823196411133,1.635311143,13.769874572753906,6.397694802999999,10.983382225036621,-0.54438861,11.556760787963867,0.607397075,12.328939437866211,3.6293993739999997,13.047499656677246,-1.4291666669999998,19.186996459960938,-0.825651782,21.229677200317383,-0.09401665699999999,12.740715026855469,0.642702772,18.961517333984375,7.775134153,16.27408790588379,0.18333486100000002,16.93771743774414,-0.79874909,18.148845672607422,-1.125,16.217281341552734,-0.054999542,9.08356761932373,0.394769307,14.530903816223145,-0.434607639,13.47169303894043,0.891592367,9.720284461975098,0.008306338,10.237707138061523,1.008417368,11.607851028442383,0.491748625,11.45146656036377,-0.664767331,8.586767196655273,1.973852647,7.260167598724365,0.290833333,8.101950645446777,0.316666667,17.768314361572266,1.69692762,12.090572357177734,0.25,15.894584655761719,0.984269245,15.013815879821777,3.55,15.751718521118164,0.356684501
2017,15.648391723632812,1.956083333,13.91262149810791,0.754663249,13.74581241607666,5.59111591,11.31437873840332,0.244210526,11.64702033996582,1.368614116,12.297749519348145,5.308848396,13.44965648651123,0.531766496,19.269777297973633,1.121235477,21.99123764038086,1.2265331659999998,12.822698593139648,1.364354482,19.40622329711914,11.14431108,16.873456954956055,1.0322827509999999,17.346115112304688,2.0643550630000003,18.758302688598633,1.129372103,16.850433349609375,1.4291074330000002,9.31705379486084,2.348242812,14.981361389160156,0.5337959879999999,14.035088539123535,2.081268583,9.635550498962402,0.34053156100000004,10.663168907165527,2.557755776,12.178260803222656,1.5094965580000002,11.942697525024414,2.075935537,8.65693187713623,2.12597086,7.255333423614502,1.730799591,8.214376449584961,1.381458714,17.856849670410156,1.760415592,12.668832778930664,1.14713217,16.917207717895508,1.794499047,15.512389183044434,1.875100596,16.444040298461914,0.754015047
2018,15.469596862792969,1.675067615,14.487485885620117,1.912959405,14.664809226989746,4.269990205,11.33692455291748,0.814852151,11.581609725952148,0.993715683,13.051441192626953,7.30759176,13.642098426818848,1.435491195,19.894027709960938,0.625629147,22.17812728881836,1.137487636,12.846564292907715,1.157823625,19.781261444091797,16.3324639,16.93912696838379,1.850815083,17.82064437866211,2.8118684060000003,18.89461326599121,1.50012501,17.009647369384766,1.73860862,9.103193283081055,2.850247926,15.030718803405762,0.9363133029999999,14.002111434936523,1.998381877,9.681349754333496,0.488370168,10.920069694519043,2.292839903,12.26429557800293,1.7321676609999999,12.128180503845215,1.812951565,8.76888370513916,2.0531649990000003,7.140073299407959,1.528195243,8.242018699645996,1.7034979469999998,18.005146026611328,2.6829176830000003,12.745019912719727,0.813609467,17.45149803161621,1.9535353009999998,15.930774688720703,2.764831345,17.113862991333008,1.0838209840000002
2019,16.051082611083984,0.699536242,15.189173698425293,0.19606552100000002,15.51175308227539,1.9517682109999999,11.61428451538086,0.841596534,12.15543270111084,0.33817841,13.681604385375977,6.720075329,14.143170356750488,0.250370997,20.643056869506836,0.25297804399999996,22.646984100341797,0.611246944,12.931234359741211,1.642060018,20.29557228088379,15.17682157,17.72406768798828,1.108254923,17.93801498413086,3.103729448,19.394506454467773,0.7718203459999999,17.38097381591797,1.6305226080000002,9.425539016723633,3.338586354,15.685733795166016,0.362916005,14.576249122619629,1.5308955340000001,10.047761917114258,0.9390444809999999,10.861846923828125,1.7381046009999999,12.814643859863281,1.445667015,12.628802299499512,2.227478809,9.20548152923584,1.43681957,7.427879333496094,1.7433207569999998,8.59561824798584,2.633699102,18.465951919555664,3.013971792,13.346097946166992,0.758131573,17.840517044067383,1.7841509740000001,16.47443389892578,2.1677300330000002,17.503231048583984,1.02409393
